ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000018170,1689.386221,-0.077145095,0.183791562,-0.41974231,0.674673713,0.807337898
ENSRNOG00000026821,393.0848542,-0.216836921,0.245725528,-0.882435469,0.377541362,0.564629947
ENSRNOG00000026828,307.7412551,-0.467954717,0.252308984,-1.854689081,0.063640639,0.159838041
ENSRNOG00000067706,2.329721537,-0.507432792,3.808829831,-0.133225377,0.894015141,NA
ENSRNOG00000038106,47.1440542,-0.790879993,0.549948209,-1.438099043,0.150405954,0.299789933
ENSRNOG00000038102,486.2331473,0.070301383,0.230594881,0.30486966,0.760465424,0.863865195
ENSRNOG00000024461,0.822710208,-2.996247212,3.95431832,-0.757715229,0.44862148,NA
ENSRNOG00000024468,1090.880571,0.891777034,0.320627437,2.781349723,0.005413339,0.023546285
ENSRNOG00000030143,2.691922487,-0.354274598,2.097111493,-0.168934556,0.865848118,NA
ENSRNOG00000030374,402.9855409,0.334154634,0.29795624,1.12148896,0.262079788,0.443077315
ENSRNOG00000030371,489012.0047,1.641717575,0.278661236,5.891445829,3.83E-09,1.75E-07
ENSRNOG00000029735,1930.927245,-0.258050611,0.207681759,-1.242529017,0.214041441,0.385903584
ENSRNOG00000029738,4.751957301,0.345756767,2.754847399,0.125508501,0.900120996,0.94497609
ENSRNOG00000057945,167.4404425,-0.737829753,0.330505382,-2.232428857,0.025586632,0.079688692
ENSRNOG00000057947,0.319512619,2.009009471,4.05566008,0.495359431,0.620346426,NA
ENSRNOG00000005807,397.9204897,-1.504939113,0.373472144,-4.029588653,5.59E-05,0.000605302
ENSRNOG00000005804,4463.76051,-0.218687878,0.174094079,-1.256147702,0.209062424,0.379221058
ENSRNOG00000000871,45.07108633,-5.685915429,1.205889839,-4.715120108,2.42E-06,4.41E-05
ENSRNOG00000005802,6076.478866,0.032973913,0.194024087,0.169947523,0.865051407,0.924961563
ENSRNOG00000000879,1185.600153,-0.301520906,0.362527559,-0.831718577,0.405567812,0.591664474
ENSRNOG00000000878,4234.650351,0.76041325,0.353455806,2.151367262,0.031447223,0.09404272
ENSRNOG00000005809,11635.21763,-0.708421967,0.145888436,-4.855915849,1.20E-06,2.41E-05
ENSRNOG00000030597,113.815072,-0.715002434,0.601094113,-1.189501641,0.234242326,0.4100564
ENSRNOG00000002368,1832.927025,-0.446461133,0.260264195,-1.715415113,0.086269147,0.201194653
ENSRNOG00000031422,1.531768705,0.137845759,3.844998612,0.035850666,0.971401434,NA
ENSRNOG00000031420,4208.542346,0.147914344,0.17967165,0.823248094,0.410366925,0.596278572
ENSRNOG00000031421,3377.245194,-0.463388069,0.234519787,-1.975901804,0.0481659,0.129699742
ENSRNOG00000031425,0.672056204,3.019324782,3.982072767,0.758229434,0.448313643,NA
ENSRNOG00000020039,20.10542474,0.559979377,1.054750538,0.530911677,0.595479985,0.750859107
ENSRNOG00000054416,14.39227054,-1.294720618,1.359526426,-0.952332072,0.340928597,0.528490796
ENSRNOG00000032991,95.07376851,-0.664917397,0.419160693,-1.586306655,0.112669763,0.244510708
ENSRNOG00000032990,3.448015704,0.601809915,3.575407774,0.168319239,0.866332139,0.925285436
ENSRNOG00000032997,927.9429629,2.127835706,0.410056692,5.189125665,2.11E-07,5.40E-06
ENSRNOG00000032995,6.442373824,0.39443011,1.681232214,0.234607752,0.814513193,0.895611496
ENSRNOG00000032994,59.30433842,1.83267241,0.602302789,3.042775899,0.002344068,0.012214138
ENSRNOG00000028908,83.34202562,1.553028492,0.809909496,1.917533378,0.055170205,0.143736529
ENSRNOG00000052814,2113.777441,0.190333329,0.169943025,1.11998318,0.26272093,0.443763906
ENSRNOG00000052810,1.718349071,-4.05428296,3.929678396,-1.031708591,0.302208652,NA
ENSRNOG00000005185,278.3688348,0.05686633,0.382909787,0.148511038,0.881939475,0.935011007
ENSRNOG00000005183,3228.855893,0.080910172,0.191672759,0.422126609,0.672932607,0.806642623
ENSRNOG00000070228,52.7312223,0.492217999,0.52598003,0.935811192,0.349370408,0.536705674
ENSRNOG00000070222,1.120093673,3.764288188,3.951896565,0.952527002,0.340829778,NA
ENSRNOG00000070220,1.027405807,-3.311585852,3.879110732,-0.853697169,0.393272803,NA
ENSRNOG00000046949,278.2835534,-0.425323935,0.527682411,-0.806022573,0.420229833,0.604829415
ENSRNOG00000005451,2649.721369,1.456288429,0.298125968,4.884809062,1.04E-06,2.13E-05
ENSRNOG00000046947,11.46879872,3.675263909,2.218262194,1.656821236,0.097555622,0.220264352
ENSRNOG00000046946,2.161045219,-4.384793121,3.78138505,-1.159573295,0.246222579,NA
ENSRNOG00000046941,6.170326559,-5.898466666,3.56357566,-1.655210168,0.097881873,0.22081054
ENSRNOG00000016179,2631.976569,0.852413484,0.304951088,2.795246574,0.005186014,0.022705745
ENSRNOG00000042258,510.2160873,-0.992892731,0.29834235,-3.328031475,0.00087462,0.005558603
ENSRNOG00000016177,341.8368968,-1.625823376,0.5084549,-3.197576373,0.001385877,0.008035348
ENSRNOG00000042255,13.56362028,-2.04759869,1.359224047,-1.506446781,0.131952519,0.273158738
ENSRNOG00000016174,974.0582602,-0.064209954,0.259127549,-0.24779285,0.804294687,0.889937752
ENSRNOG00000042253,888.3703924,0.334885185,0.273165975,1.22594033,0.220221131,0.393493053
ENSRNOG00000048676,796.3124063,-0.121684655,0.207189324,-0.587311414,0.556994577,0.720080993
ENSRNOG00000042251,99.91082583,-0.214922736,0.919416188,-0.233760009,0.815171298,0.896033113
ENSRNOG00000005457,2.061483479,1.33103994,3.829895652,0.347539479,0.728186065,NA
ENSRNOG00000040045,189.042702,-0.124238103,0.312849698,-0.397117543,0.691280784,0.817673106
ENSRNOG00000047019,526.6723902,0.176491503,0.293775184,0.600770633,0.547992767,0.713256808
ENSRNOG00000040040,328.6496302,-0.278027732,0.272259933,-1.021184896,0.307166847,0.493432907
ENSRNOG00000008432,1658.258391,0.77259327,0.208726397,3.701464119,0.000214359,0.001787023
ENSRNOG00000047014,183.7375225,0.148591845,0.315913771,0.470355705,0.638100905,0.782021713
ENSRNOG00000055459,1.078817533,0.555651946,3.896740868,0.14259402,0.886610821,NA
ENSRNOG00000055454,3.534698133,-0.266231193,3.571873389,-0.074535451,0.940584334,0.967404037
ENSRNOG00000055450,2.312479318,-0.078505422,3.190478977,-0.024606155,0.980369109,NA
ENSRNOG00000012219,1337.921289,-0.450803074,0.22052994,-2.044180821,0.040935687,0.114602832
ENSRNOG00000012216,3362.657155,-1.291876205,0.2859991,-4.517063881,6.27E-06,9.94E-05
ENSRNOG00000012215,55.5733697,-0.543248682,0.62592904,-0.867907779,0.38544482,0.572314225
ENSRNOG00000012213,850.9755897,0.965918856,0.283155174,3.41127037,0.000646609,0.00437773
ENSRNOG00000012210,2792.958301,-0.969172556,0.281473459,-3.443211166,0.00057485,0.004001572
ENSRNOG00000001911,0.968567519,-3.220524536,3.947508278,-0.81583731,0.414593191,NA
ENSRNOG00000001912,2.468130624,-4.577520375,3.922722911,-1.16692422,0.243240974,NA
ENSRNOG00000001915,660.0885521,-0.268684047,1.005125174,-0.267314016,0.789227396,0.88180415
ENSRNOG00000006058,1558.577653,2.244834098,0.452389924,4.962166443,6.97E-07,1.53E-05
ENSRNOG00000056226,86.17818997,-1.405251199,0.656476759,-2.140595504,0.032306672,0.095984405
ENSRNOG00000056223,402.5310815,-0.409805778,0.281301212,-1.456821944,0.145165537,0.292324122
ENSRNOG00000007422,2723.802605,-0.033525361,0.222840273,-0.1504457,0.880412988,0.934204117
ENSRNOG00000007420,8.566627001,-1.285953593,1.97028163,-0.652675015,0.513965813,0.685263417
ENSRNOG00000007427,736.2308514,0.399950192,0.269733055,1.482762991,0.138137392,0.282074331
ENSRNOG00000007426,147.9994676,-1.557211612,0.583672277,-2.667955417,0.007631438,0.030844483
ENSRNOG00000046057,43.3061913,1.292066864,0.664341744,1.94488285,0.05178908,0.136999885
ENSRNOG00000046050,2353.854737,-0.195463163,0.233737308,-0.83625145,0.40301346,0.589357742
ENSRNOG00000046053,135.6401765,0.766324383,0.55742909,1.374747742,0.169209664,0.326187723
ENSRNOG00000000322,1844.720716,-0.22327803,0.196370315,-1.137025371,0.25552768,0.435008765
ENSRNOG00000052109,5.889258178,2.002919211,2.557953607,0.783016238,0.433617576,0.61585054
ENSRNOG00000020753,731.553686,-0.044723624,0.176105924,-0.253958659,0.799527496,0.887085077
ENSRNOG00000020751,1399.280427,1.206539152,0.2569388,4.695823092,2.66E-06,4.78E-05
ENSRNOG00000057578,879.9599169,-0.85402403,0.292030583,-2.924433533,0.003450838,0.016599033
ENSRNOG00000054889,32.0848452,-1.038930348,1.216100526,-0.854312884,0.39293165,0.579671444
ENSRNOG00000055991,1.37118368,-3.731037096,3.935411289,-0.948067895,0.343094891,NA
ENSRNOG00000054884,0.283715799,-1.463036252,4.042815763,-0.361885462,0.717437624,NA
ENSRNOG00000055995,27.22771922,-0.996062523,0.726304403,-1.371411931,0.17024658,0.327532536
ENSRNOG00000057682,44.15469346,-0.100080646,0.552006934,-0.18130324,0.856129563,0.919644375
ENSRNOG00000014762,2031.053336,0.594999511,0.260056623,2.287961384,0.02213977,0.071393343
ENSRNOG00000057680,0.435664656,-2.075562872,3.996289783,-0.519372464,0.603501029,NA
ENSRNOG00000042533,117.7372537,-1.390983485,0.537601182,-2.587389185,0.00967063,0.03717371
ENSRNOG00000042536,138.248646,-0.179723597,0.397231498,-0.452440447,0.650951714,0.791821141
ENSRNOG00000042535,0.448037469,2.424931924,4.019850365,0.603239351,0.546349473,NA
ENSRNOG00000010109,2080.198297,-0.097807027,0.182960151,-0.534581033,0.592939602,0.748552361
ENSRNOG00000010104,2314.938986,-0.246108867,0.150751806,-1.632543403,0.102565063,0.228254681
ENSRNOG00000010105,17498.98536,-0.648545001,0.204009358,-3.178996332,0.00147786,0.008420449
ENSRNOG00000010106,27.25610216,0.669873665,0.653758124,1.024650617,0.305528072,0.491473226
ENSRNOG00000010107,3397.535491,-0.159536068,0.236198832,-0.675431231,0.499401829,0.673449931
ENSRNOG00000010100,510.4856449,0.261460154,0.247374885,1.056938963,0.290539445,0.475801425
ENSRNOG00000010101,21.66264331,-0.728566114,0.758140417,-0.960990995,0.336556696,0.524386714
ENSRNOG00000015880,5797.935686,-0.439851959,0.242484128,-1.813941236,0.069686773,0.171445352
ENSRNOG00000015886,1213.501755,-0.126789019,0.183793979,-0.68984316,0.490292824,0.665660795
ENSRNOG00000067603,1129.627627,-5.540108839,0.552785413,-10.02216901,1.22E-23,6.93E-21
ENSRNOG00000067602,2.569328769,4.969671265,3.594651033,1.38251842,0.166812579,NA
ENSRNOG00000067605,1.013305483,0.347485484,2.56724373,0.135353523,0.892332369,NA
ENSRNOG00000062231,167.2403127,-0.254467508,0.471355765,-0.539862939,0.589291558,0.745957639
ENSRNOG00000067606,36.34575842,-2.814363993,1.42907419,-1.969361711,0.048911569,0.131443716
ENSRNOG00000027191,3869.708755,0.094722665,0.16919878,0.559830666,0.575594945,0.734867017
ENSRNOG00000027193,944.240499,0.205224739,0.234635591,0.874653067,0.381762704,0.568539259
ENSRNOG00000027194,1843.281158,1.121475048,0.174662226,6.420821924,1.36E-10,9.09E-09
ENSRNOG00000059350,17.18310919,-0.859761023,1.383884808,-0.621266321,0.534424409,0.701186936
ENSRNOG00000059358,0.137118368,-0.620448363,4.080472857,-0.152053055,0.87914509,NA
ENSRNOG00000055865,0.594634901,1.463158923,4.019849773,0.363983483,0.715870343,NA
ENSRNOG00000055860,8341.077995,-0.473485741,0.156990463,-3.01601595,0.002561198,0.013128528
ENSRNOG00000067103,0.319512619,2.009009471,4.05566008,0.495359431,0.620346426,NA
ENSRNOG00000069517,21.27448696,2.405370763,1.221072305,1.969883973,0.04885167,0.131301709
ENSRNOG00000069516,4.425281258,5.759761835,3.853095432,1.494840171,0.13495616,0.27751007
ENSRNOG00000061764,38.77069459,-0.806469255,0.838136519,-0.962217058,0.335940582,0.523776553
ENSRNOG00000017654,1143.523834,0.302886447,0.265201147,1.142100818,0.253412115,0.432583532
ENSRNOG00000017657,3961.616954,0.122173364,0.154058831,0.793030582,0.427760005,0.610844021
ENSRNOG00000061767,0.717708845,-1.474905236,3.976644414,-0.370891908,0.710718042,NA
ENSRNOG00000063616,1.210136652,0.961601935,3.88689962,0.247395618,0.804602065,NA
ENSRNOG00000063615,40.53594488,0.073108457,0.730256938,0.100113335,0.920254349,0.957005319
ENSRNOG00000011763,15241.44278,-0.776081568,0.236455386,-3.282147986,0.001030195,0.006337118
ENSRNOG00000011762,4522.064162,-0.360567752,0.140588974,-2.564694383,0.010326672,0.039142527
ENSRNOG00000063610,0.484283759,-2.215387396,3.988107366,-0.555498434,0.578553781,NA
ENSRNOG00000063611,3.368223193,0.761013709,2.427514509,0.31349502,0.753904604,NA
ENSRNOG00000060496,2091.203425,-0.018668911,0.248282841,-0.075192111,0.940061861,0.967344941
ENSRNOG00000063619,3610.325834,-0.299323797,0.159468728,-1.877006241,0.060517239,0.154368293
ENSRNOG00000023476,15.47463251,0.848661102,1.447933346,0.586118902,0.557795615,0.720654388
ENSRNOG00000023477,1.725939609,-1.081460617,3.853325281,-0.280656456,0.77897391,NA
ENSRNOG00000023474,0.737546876,3.17691708,3.974355375,0.799354054,0.424085144,NA
ENSRNOG00000023473,1667.813272,0.152753313,0.253311176,0.603026345,0.546491163,0.711746452
ENSRNOG00000066261,0.645711679,-2.632941495,3.967827619,-0.663572551,0.50696393,NA
ENSRNOG00000066264,1081.640991,-0.674882718,0.325444856,-2.073723725,0.038104977,0.108539346
ENSRNOG00000066268,0.411355104,-2.001278211,4.00096263,-0.500199176,0.616934838,NA
ENSRNOG00000066269,571.465201,0.553427919,0.22744418,2.433247216,0.01496408,0.052335253
ENSRNOG00000000523,1605.83365,-0.785039535,0.262108723,-2.995091222,0.002743628,0.013824173
ENSRNOG00000065519,957.5457788,-0.068066639,0.203615095,-0.33429073,0.738160185,0.848886524
ENSRNOG00000065516,0.672056204,3.019324782,3.982072767,0.758229434,0.448313643,NA
ENSRNOG00000065514,121.8230677,-0.380176355,0.392719278,-0.96806135,0.333013731,0.520652881
ENSRNOG00000065512,427.7868417,0.091726982,0.36608122,0.250564567,0.802150779,0.888623693
ENSRNOG00000065511,4.256355958,5.699611443,3.909530993,1.45787601,0.144874722,0.291924671
ENSRNOG00000068399,376.9226472,-0.954025173,0.2723272,-3.503231305,0.00045965,0.003331656
ENSRNOG00000025130,948.9412469,0.5667161,1.158002638,0.489391027,0.624564887,0.772588864
ENSRNOG00000068391,7746.615776,0.41866539,0.294084082,1.423624789,0.154555116,0.305916473
ENSRNOG00000068396,0.642368459,0.042021243,4.003401502,0.010496385,0.99162525,NA
ENSRNOG00000068397,8.013489286,0.050109943,2.006045705,0.024979462,0.980071345,0.989612189
ENSRNOG00000068394,1588.52472,0.767137725,0.1664133,4.609834233,4.03E-06,6.77E-05
ENSRNOG00000014302,4.726157594,-5.511391081,2.33679294,-2.358527786,0.018347586,0.06159828
ENSRNOG00000014303,2283.817523,0.742837535,0.221856596,3.348277883,0.000813154,0.005259847
ENSRNOG00000014305,191.404757,-0.603807539,0.465344933,-1.297548325,0.194442589,0.360255123
ENSRNOG00000021839,900.9967479,1.228334644,0.299180425,4.10566515,4.03E-05,0.000460669
ENSRNOG00000021831,476.5981009,0.39577595,0.430501712,0.919336529,0.357919577,0.54559777
ENSRNOG00000021833,25.14695466,-0.812366307,0.711305648,-1.142077684,0.253421731,0.432583532
ENSRNOG00000016234,2138.915496,0.035550794,0.204489317,0.173851596,0.861982094,0.923204509
ENSRNOG00000016231,1423.282357,-0.63156145,0.214820727,-2.93994652,0.003282689,0.015908416
ENSRNOG00000016239,1159.57524,0.492885557,0.196283993,2.511083813,0.012036112,0.044185757
ENSRNOG00000060146,1302.814469,0.725188836,0.201027752,3.607406578,0.000309273,0.002405256
ENSRNOG00000060144,6867.535256,0.096290947,0.190169067,0.506343901,0.612615249,0.763754883
ENSRNOG00000060141,797.2963679,-0.688466693,0.279482603,-2.463361531,0.013764105,0.049121273
ENSRNOG00000024266,780.693413,0.377705819,0.274781828,1.374566223,0.169265966,0.326262757
ENSRNOG00000024264,842.2896715,0.036646888,0.196519226,0.186479914,0.852068429,0.917187162
ENSRNOG00000064648,3635.990371,0.176064995,0.165510459,1.063769603,0.287433085,0.472321114
ENSRNOG00000064647,5396.247026,0.182285094,0.191215323,0.953297527,0.340439344,0.52797119
ENSRNOG00000064640,1.194185151,-3.527560719,3.939731566,-0.895380982,0.370583463,NA
ENSRNOG00000021168,7089.177864,-0.320545173,0.15377386,-2.08452317,0.037112605,0.106553302
ENSRNOG00000022171,1181.088369,0.236110129,0.186799865,1.263973767,0.206239443,0.376245195
ENSRNOG00000021166,5098.414324,-0.443179259,0.244734527,-1.810857113,0.070162973,0.172458713
ENSRNOG00000021164,5066.299384,-0.17757215,0.211908041,-0.837967966,0.402048695,0.588335479
ENSRNOG00000021160,11.72021987,1.391636276,1.405077483,0.990433832,0.321962116,0.508636693
ENSRNOG00000021161,4095.839289,-0.910908987,0.173972088,-5.235949027,1.64E-07,4.34E-06
ENSRNOG00000009819,3836.459414,0.22851138,0.150801442,1.51531296,0.129693168,0.26985033
ENSRNOG00000009814,95.92639123,1.113151906,0.543245492,2.049077116,0.040454575,0.11359868
ENSRNOG00000009815,58.87523975,0.400719491,0.636058208,0.630004434,0.528691683,0.696959392
ENSRNOG00000009811,4312.745341,-0.07162919,0.158033199,-0.453254068,0.650365803,0.7914674
ENSRNOG00000009812,1581.58822,-0.205705764,0.220650964,-0.932267689,0.351198202,0.538489315
ENSRNOG00000000528,855.1271692,-1.325717438,0.315570788,-4.201014448,2.66E-05,0.000326911
ENSRNOG00000019127,451.0212772,-0.195976314,0.310376365,-0.631415071,0.527769164,0.696359402
ENSRNOG00000015499,26.17000964,-0.010826501,0.772500628,-0.014014876,0.988818113,0.993909774
ENSRNOG00000016613,11.96814244,1.585733644,1.358279111,1.167457875,0.243025511,0.420117553
ENSRNOG00000048371,575.9143596,-1.033645671,0.300601666,-3.438589297,0.000584754,0.004053975
ENSRNOG00000016618,460.3746708,2.61065334,0.446676993,5.844611158,5.08E-09,2.24E-07
ENSRNOG00000045524,1049.655669,-0.338296721,0.194519425,-1.73914107,0.082009952,0.193862357
ENSRNOG00000058560,2.205208538,-0.175968503,3.25923111,-0.053990803,0.956942492,NA
ENSRNOG00000058561,50585.1908,0.970849431,0.22411733,4.331880232,1.48E-05,0.000203112
ENSRNOG00000005758,79.65338826,-0.087815455,0.692657123,-0.126780556,0.899114085,0.944666188
ENSRNOG00000005753,251.2708494,0.612985198,0.329972352,1.857686542,0.063213541,0.159079101
ENSRNOG00000009102,9911.862283,0.339106342,0.199517038,1.699636006,0.089199413,0.206362265
ENSRNOG00000009103,1266.755957,-0.493686732,0.263585873,-1.872963546,0.061073419,0.155406146
ENSRNOG00000009104,1689.606267,-0.08344336,0.221278531,-0.377096501,0.706101891,0.826559228
ENSRNOG00000002903,1563.39499,-0.334859413,0.322186897,-1.039332811,0.29864998,0.484686612
ENSRNOG00000002907,1757.9215,0.08721937,0.287615539,0.303249854,0.761699459,0.864631818
ENSRNOG00000002906,146.1243314,2.459872582,0.655797505,3.750963619,0.000176156,0.001523334
ENSRNOG00000002905,5.371043351,1.071721518,2.199955636,0.487155968,0.626147806,0.773466997
ENSRNOG00000002904,35.03991982,2.559932439,0.827031832,3.095325161,0.001965972,0.010673559
ENSRNOG00000048071,456.6793833,1.35888682,0.484057926,2.807281413,0.004996157,0.022075279
ENSRNOG00000048073,34.37584878,-0.039229494,0.626549948,-0.062611917,0.950075539,0.973162015
ENSRNOG00000002908,1948.257271,-0.877930518,0.199065941,-4.410249753,1.03E-05,0.000150267
ENSRNOG00000062174,14.71526371,1.159556226,0.88917874,1.304075518,0.192207835,0.357101425
ENSRNOG00000070309,105.610439,1.353969188,0.53720995,2.520372506,0.01172307,0.043333119
ENSRNOG00000070300,218.9252818,1.429651482,0.397859522,3.59335746,0.000326444,0.002510719
ENSRNOG00000000221,7014.668951,-0.238033321,0.244702235,-0.972746821,0.330679149,0.518384297
ENSRNOG00000070303,18.74661589,-0.563371924,0.932879283,-0.603906566,0.545905763,0.711544871
ENSRNOG00000070304,13.62170991,2.650302079,1.535127927,1.726437278,0.084268774,0.197906175
ENSRNOG00000070307,5.834914901,0.466432579,1.428380079,0.326546544,0.74401088,0.852907142
ENSRNOG00000008059,4.666104899,-0.604519448,2.272419868,-0.266024539,0.79022031,0.882440882
ENSRNOG00000008058,9.58040027,0.58098418,1.527601073,0.380324543,0.703704519,0.824832905
ENSRNOG00000008057,11381.48336,-0.013635006,0.275224992,-0.049541307,0.960487919,0.979260375
ENSRNOG00000008056,1621.60881,0.28824631,0.233638132,1.233729732,0.217303631,0.389875608
ENSRNOG00000008055,630.1832632,0.453465088,0.277343564,1.635030143,0.102042729,0.227468096
ENSRNOG00000008054,1126.842301,1.262980418,0.33435533,3.777359913,0.0001585,0.001398342
